Geneid	Length
ENSMUSG00000109303	577
ENSMUSG00000109379	2058
ENSMUSG00000077667	114
ENSMUSG000000309809	5714
ENSMUSG000000738562	6423
ENSMUSG00000109517	2019
ENSMUSG000000087340	4630
ENSMUSG00000066197	4843
ENSMUSG00000140311	754
ENSMUSG00000108921	451
ENSMUSG00000077653	126
ENSMUSG00000128025	253
ENSMUSG000000309542	1998
ENSMUSG00000030963	2763
ENSMUSG00000109254	545
ENSMUSG00000030968	2281
ENSMUSG00000103258	2603
ENSMUSG00000098014	2303
ENSMUSG00000030972	3799
ENSMUSG000000309458	7424
ENSMUSG00000109478	704
ENSMUSG000000335335	2181
ENSMUSG00000109093	4527
ENSMUSG00000108884	4268
ENSMUSG000000470260	2152
ENSMUSG00000030942	3004
ENSMUSG00000128362	1394
ENSMUSG00000109233	391
ENSMUSG00000121724	3891
ENSMUSG00000100153	972
ENSMUSG00000109404	1255
ENSMUSG00000136791	892
ENSMUSG00000108915	157
ENSMUSG000000309356	4936
ENSMUSG000000309298	7170
ENSMUSG000000309247	4782
ENSMUSG000000487874	7838
ENSMUSG00000133362	1043
ENSMUSG000000309223	7134
ENSMUSG00000052273	14305
ENSMUSG00000088172	101
ENSMUSG00000135465	756
ENSMUSG00000142799	357
ENSMUSG00000143573	1577
ENSMUSG00000109445	1595
ENSMUSG000000309174	1962
ENSMUSG00000030911	2724
ENSMUSG00000138425	1144
ENSMUSG00000109414	1174
ENSMUSG00000030909	3900
ENSMUSG00000030905	3391
ENSMUSG000000620176	5897
ENSMUSG00000141990	702
ENSMUSG000000547469	5554
ENSMUSG000000519004	7147
ENSMUSG00000140162	1445
ENSMUSG00000109326	2044
ENSMUSG00000109113	4358
ENSMUSG00000140359	518
ENSMUSG00000044141	851
ENSMUSG00000108911	165
ENSMUSG00000109304	5125
ENSMUSG000000308843	2552
ENSMUSG00000030887	2180
ENSMUSG00000108935	2203
ENSMUSG00000097343	3169
ENSMUSG00000046096	7773
ENSMUSG00000139651	1904
ENSMUSG00000108830	3503
ENSMUSG000000308895	7205
ENSMUSG00000109392	1272
ENSMUSG00000127172	679
ENSMUSG00000126256	341
ENSMUSG000000350648	7408
ENSMUSG00000121009	4968
ENSMUSG00000109337	309
ENSMUSG000000308805	5024
ENSMUSG000000308782	5684
ENSMUSG000000308772	1971
ENSMUSG00000058050	492
ENSMUSG00000088935	103
ENSMUSG00000130560	513
ENSMUSG00000053358	1845
ENSMUSG00000030876	4357
ENSMUSG00000109206	4415
ENSMUSG00000099280	137
ENSMUSG00000108954	3977
ENSMUSG00000109036	1108
ENSMUSG00000035004	2175
ENSMUSG000000349906	8439
ENSMUSG00000108502	742
ENSMUSG00000126599	1096
ENSMUSG00000108627	3014
ENSMUSG00000108697	632
ENSMUSG00000108351	2497
ENSMUSG00000046321	3049
ENSMUSG00000108811	7866
ENSMUSG00000108409	1864
ENSMUSG00000063317	10304
ENSMUSG00000053081	939
ENSMUSG00000000216	2991
ENSMUSG00000108410	1614
ENSMUSG00000137599	1885
ENSMUSG000000308730	2633
ENSMUSG000000349511	6483
ENSMUSG00000108511	2207
ENSMUSG000000308725	9769
ENSMUSG00000136494	602
ENSMUSG000000308712	5152
ENSMUSG00000141456	772
ENSMUSG000000308703	9629
ENSMUSG000000308692	6883
ENSMUSG00000108573	2829
ENSMUSG00000131168	873
ENSMUSG000000447024	7342
ENSMUSG00000089631	414
ENSMUSG00000030868	2649
ENSMUSG00000086942	3506
ENSMUSG00000030867	2199
ENSMUSG00000108688	1016
ENSMUSG00000030866	2964
ENSMUSG00000030865	1603
ENSMUSG00000126409	3388
ENSMUSG00000108708	724
ENSMUSG00000064532	107
ENSMUSG00000132079	1490
ENSMUSG000000528892	7651
ENSMUSG00000131006	357
ENSMUSG00000131072	346
ENSMUSG00000108752	5439
ENSMUSG00000108522	1786
ENSMUSG00000130971	453
ENSMUSG00000108317	3150
ENSMUSG00000084230	477
ENSMUSG00002075351	269
ENSMUSG00000108455	2723
ENSMUSG00000087520	241
ENSMUSG00000108341	1349
ENSMUSG00000131039	444
ENSMUSG000000661890	2777
ENSMUSG00000108718	1628
ENSMUSG00000139477	496
ENSMUSG00000108529	327
ENSMUSG000000307797	12915
ENSMUSG00000108452	993
ENSMUSG00000139360	248
ENSMUSG00000108551	584
ENSMUSG00000108396	511
ENSMUSG00000133217	1004
ENSMUSG00000109814	3543
ENSMUSG00000110230	446
ENSMUSG00000133180	1825
ENSMUSG00000052707	12706
ENSMUSG000000307696	2758
ENSMUSG000000307666	9759
ENSMUSG00000030763	3244
ENSMUSG00002076435	103
ENSMUSG000000307622	1581
ENSMUSG000000307574	8984
ENSMUSG00000128102	594
ENSMUSG00000084484	106
ENSMUSG00000098129	3753
ENSMUSG00000078591	3189
ENSMUSG00000077176	129
ENSMUSG00000126818	830
ENSMUSG00000085899	1591
ENSMUSG00000126851	491
ENSMUSG00000126775	315
ENSMUSG00000085892	506
ENSMUSG00000087781	143
ENSMUSG00000086254	4082
ENSMUSG00000130087	799
ENSMUSG00000108623	830
ENSMUSG00000108407	2463
ENSMUSG00000108799	657
ENSMUSG00000131075	851
ENSMUSG00000120471	4485
ENSMUSG00000141853	1050
ENSMUSG00000073844	438
ENSMUSG00000136833	426
ENSMUSG00000045928	13360
ENSMUSG00000125752	1754
ENSMUSG00000104236	1160
ENSMUSG00000125793	823
ENSMUSG00000125828	128
ENSMUSG00000090457	2052
ENSMUSG00000125713	1723
ENSMUSG00000030752	2389
ENSMUSG000000307504	1329
ENSMUSG00000125892	154
ENSMUSG00000125853	1810
ENSMUSG00000108615	1334
ENSMUSG000000307480	6002
ENSMUSG00000108524	670
ENSMUSG000000307450	3324
ENSMUSG000000327770	12018
ENSMUSG000000327436	17086
ENSMUSG00000122445	1005
ENSMUSG00000046182	3923
ENSMUSG00000137327	1166
ENSMUSG00000108376	1542
ENSMUSG00000137292	657
ENSMUSG000000001316	16920
ENSMUSG00000121622	4371
ENSMUSG00000090559	957
ENSMUSG00000057945	411
ENSMUSG00000108676	2365
ENSMUSG00000108309	248
ENSMUSG000000429782	4478
ENSMUSG00000066180	483
ENSMUSG00000108417	3260
ENSMUSG00000129815	837
ENSMUSG00000129853	911
ENSMUSG00000030742	2767
ENSMUSG00000099017	75
ENSMUSG000000307416	3707
ENSMUSG00000030722	3388
ENSMUSG00000127432	1225
ENSMUSG00000108420	1888
ENSMUSG00000030724	3075
ENSMUSG00000142018	659
ENSMUSG00000120896	891
ENSMUSG000000307273	5322
ENSMUSG000000307303	3477
ENSMUSG000000307331	3932
ENSMUSG00000141979	410
ENSMUSG000000738381	2125
ENSMUSG000000326376	4782
ENSMUSG00000141936	2754
ENSMUSG000000307382	3511
ENSMUSG00000084453	107
ENSMUSG00000065341	106
ENSMUSG000000307207	5781
ENSMUSG00000098540	59
ENSMUSG000000427593	3779
ENSMUSG00000044701	1021
ENSMUSG00000129722	561
ENSMUSG00000129764	145
ENSMUSG00000126582	1460
ENSMUSG000000307170	2514
ENSMUSG00000066175	1061
ENSMUSG000000307145	1802
ENSMUSG000000307117	1507
ENSMUSG00000082922	864
ENSMUSG000000597723	3521
ENSMUSG00000047721	4398
ENSMUSG000000307076	2783
ENSMUSG00000108357	474
ENSMUSG00000108382	1245
ENSMUSG00000108554	229
ENSMUSG00000108649	362
ENSMUSG000000630654	2257
ENSMUSG00000030703	2186
ENSMUSG00000055323	3472
ENSMUSG000000426756	1848
ENSMUSG000000306997	1804
ENSMUSG00000030697	4281
ENSMUSG000000306957	2911
ENSMUSG000000589664	3935
ENSMUSG00000114515	799
ENSMUSG00000108423	304
ENSMUSG00000123692	981
ENSMUSG00000045989	508
ENSMUSG00000142027	431
ENSMUSG00000108583	2340
ENSMUSG000000523015	2803
ENSMUSG000000306896	7644
ENSMUSG000000426060	3265
ENSMUSG000000599813	9316
ENSMUSG000000605385	2292
ENSMUSG00000093768	198
ENSMUSG00000064734	107
ENSMUSG00000030685	2487
ENSMUSG00000108543	1752
ENSMUSG00000095334	822
ENSMUSG000000463782	1672
ENSMUSG00000121080	334
ENSMUSG00000131224	412
ENSMUSG00000131202	749
ENSMUSG000000306832	4210
ENSMUSG00000097075	2591
ENSMUSG00000143054	290
ENSMUSG00000030682	2592
ENSMUSG000000306819	7627
ENSMUSG00000092534	693
ENSMUSG00000030680	1430
ENSMUSG00000107068	4508
ENSMUSG000000451141	3159
ENSMUSG00000142882	2235
ENSMUSG00000030678	2976
ENSMUSG00000108617	2089
ENSMUSG00000030677	4903
ENSMUSG00000142928	254
ENSMUSG00002076342	246
ENSMUSG00002075111	90
ENSMUSG00000049350	1257
ENSMUSG00000108327	814
ENSMUSG00000118675	107
ENSMUSG00000045165	1932
ENSMUSG00000030674	2645
ENSMUSG00000136984	454
ENSMUSG00000051457	4681
ENSMUSG00000126733	1518
ENSMUSG00000108362	804
ENSMUSG00000108717	1247
ENSMUSG00000127465	505
ENSMUSG00000123747	232
ENSMUSG00000092905	215
ENSMUSG000000425021	4003
ENSMUSG00000123788	2411
ENSMUSG000000424923	4696
ENSMUSG000000306723	1062
ENSMUSG000000004864	2763
ENSMUSG00000123936	806
ENSMUSG000000455981	3976
ENSMUSG00000054716	2009
ENSMUSG00000042462	676
ENSMUSG00000049091	2177
ENSMUSG00000108806	2052
ENSMUSG00000090460	342
ENSMUSG00000108760	1053
ENSMUSG000000308300	6569
ENSMUSG00000047371	2522
ENSMUSG00000132652	1876
ENSMUSG00000133250	935
ENSMUSG00000133213	1696
ENSMUSG00000054381	2824
ENSMUSG00000030823	3878
ENSMUSG00000078580	3334
ENSMUSG00000139813	352
ENSMUSG00000074184	288
ENSMUSG00000045757	2508
ENSMUSG00000108663	172
ENSMUSG000000452514	2734
ENSMUSG00000108483	955
ENSMUSG000000489212	3621
ENSMUSG00000086502	3246
ENSMUSG00000108465	1402
ENSMUSG000000308226	4455
ENSMUSG00000121116	787
ENSMUSG00000139004	453
ENSMUSG00000135460	518
ENSMUSG000000424230	4870
ENSMUSG00000098267	137
ENSMUSG00002075536	91
ENSMUSG00000101225	2453
ENSMUSG000000538774	15783
ENSMUSG00000107023	12746
ENSMUSG00000065259	130
ENSMUSG00000101845	471
ENSMUSG00000106715	1263
ENSMUSG000000308152	4000
ENSMUSG00000057176	3426
ENSMUSG00000030816	5621
ENSMUSG00000108677	430
ENSMUSG00000099579	761
ENSMUSG000000456395	6723
ENSMUSG00000140431	2431
ENSMUSG00000108766	1173
ENSMUSG000000308148	7222
ENSMUSG00000108801	3350
ENSMUSG00000076454	76
ENSMUSG00000042340	1824
ENSMUSG00000060034	1875
ENSMUSG00000121230	2367
ENSMUSG000000308115	4542
ENSMUSG00000140684	206
ENSMUSG000000439645	2141
ENSMUSG000000423085	6795
ENSMUSG00000108815	5240
ENSMUSG00000133024	816
ENSMUSG00000108402	2669
ENSMUSG000000422892	2769
ENSMUSG00000030806	4802
ENSMUSG00000108808	1354
ENSMUSG00000122540	643
ENSMUSG000000308055	2364
ENSMUSG00000133481	1222
ENSMUSG00000133440	333
ENSMUSG000000497285	6778
ENSMUSG000000497391	9723
ENSMUSG000000441393	2134
ENSMUSG00000030804	2037
ENSMUSG00000143106	753
ENSMUSG00000096145	840
ENSMUSG00000108479	709
ENSMUSG000000308025	3695
ENSMUSG00000133279	751
ENSMUSG000000308011	2891
ENSMUSG000000308001	1852
ENSMUSG000000703712	3221
ENSMUSG00000135391	1530
ENSMUSG00000135430	355
ENSMUSG000000307959	11695
ENSMUSG00000030793	3800
ENSMUSG00000108353	3330
ENSMUSG00000087530	3292
ENSMUSG000000428283	2233
ENSMUSG00000108437	156
ENSMUSG00000108696	779
ENSMUSG00000142671	570
ENSMUSG00000108381	1140
ENSMUSG00000064677	156
ENSMUSG000000307869	5024
ENSMUSG00000108596	4803
ENSMUSG00000108578	347
ENSMUSG000000307890	4803
ENSMUSG00000108729	900
ENSMUSG000000703694	4510
ENSMUSG00000108531	553
ENSMUSG00000108354	2121
ENSMUSG00000030785	680
ENSMUSG00000108604	1329
ENSMUSG00000062944	3574
ENSMUSG00000042178	3849
ENSMUSG000000307828	5585
ENSMUSG000000307814	2897
ENSMUSG000000307806	5526
ENSMUSG00000093215	67
ENSMUSG00000121605	595
ENSMUSG00000121845	2599
ENSMUSG00000136764	636
ENSMUSG00000108636	194
ENSMUSG00000108608	195
ENSMUSG00000121203	783
ENSMUSG00000138294	2079
ENSMUSG000000308442	1711
ENSMUSG00000084964	2176
ENSMUSG00000124434	2061
ENSMUSG000000308467	6903
ENSMUSG00000108668	3657
ENSMUSG00002075535	125
ENSMUSG00000108626	1399
ENSMUSG00000120564	2163
ENSMUSG00000030847	2562
ENSMUSG00000108614	612
ENSMUSG00000125585	600
ENSMUSG00000108795	1395
ENSMUSG00000096557	300
ENSMUSG000000421059	8323
ENSMUSG00000123209	795
ENSMUSG00000107062	284
ENSMUSG00000081339	450
ENSMUSG000000481705	5107
ENSMUSG00000108388	996
ENSMUSG00000108648	415
ENSMUSG00002075186	102
ENSMUSG00000108720	1098
ENSMUSG00000055319	8907
ENSMUSG00002076334	118
ENSMUSG00000108600	1438
ENSMUSG00002075006	121
ENSMUSG00000140417	330
ENSMUSG00000133981	544
ENSMUSG00000108540	686
ENSMUSG00000131719	419
ENSMUSG00000108785	758
ENSMUSG00000134319	1570
ENSMUSG00000070366	1458
ENSMUSG00000108713	5703
ENSMUSG000000420554	10449
ENSMUSG00000129047	1325
ENSMUSG00000129088	2103
ENSMUSG00000108580	1029
ENSMUSG00000108481	758
ENSMUSG00000127631	1024
ENSMUSG00000142994	1549
ENSMUSG00000142963	968
ENSMUSG00000124569	826
ENSMUSG00000141903	428
ENSMUSG00000108576	668
ENSMUSG00000142139	1753
ENSMUSG00000108504	6560
ENSMUSG00000065763	110
ENSMUSG00000140767	638
ENSMUSG000000308499	10328
ENSMUSG00000127661	658
ENSMUSG00000138004	992
ENSMUSG00000082988	2325
ENSMUSG000000308508	5579
ENSMUSG00000126355	443
ENSMUSG00000108940	1662
ENSMUSG00000121858	3506
ENSMUSG00000109016	428
ENSMUSG00000099422	1436
ENSMUSG00002076006	76
ENSMUSG00000121219	133
ENSMUSG000000403317	5044
ENSMUSG000000308529	15793
ENSMUSG00000139112	744
ENSMUSG00000128951	596
ENSMUSG00000137823	1520
ENSMUSG00000109225	1265
ENSMUSG00000109104	367
ENSMUSG00000050189	2246
ENSMUSG00000040298	3722
ENSMUSG00000086108	1945
ENSMUSG000000402688	8527
ENSMUSG00000104914	68
ENSMUSG00000121907	76
ENSMUSG000000062054	2879
ENSMUSG000000475174	7718
ENSMUSG000000136680	1826
ENSMUSG00000100759	1179
ENSMUSG00000006204	9202
ENSMUSG00000118585	132
ENSMUSG00000040205	2256
ENSMUSG000000308581	680
ENSMUSG00000030859	851
ENSMUSG000000401771	13618
ENSMUSG00000137309	583
ENSMUSG000000631794	7914
ENSMUSG00000108883	434
ENSMUSG000000401677	5721
ENSMUSG00000109570	2278
ENSMUSG00000108910	1561
ENSMUSG000000308616	7179
ENSMUSG00000109399	471
ENSMUSG00000108964	505
ENSMUSG00000108989	394
ENSMUSG00000109087	397
ENSMUSG00000040148	1457
ENSMUSG000000501005	3216
ENSMUSG00000066979	7006
ENSMUSG00000062758	801
ENSMUSG00000143463	463
ENSMUSG00000109066	452
ENSMUSG00000133124	373
ENSMUSG00000133082	372
ENSMUSG00000108839	1446
ENSMUSG00000109014	368
ENSMUSG00000135782	1428
ENSMUSG00000135559	371
ENSMUSG00000122479	521
ENSMUSG00000134328	964
ENSMUSG00000109340	192
ENSMUSG00000040125	11571
ENSMUSG000000308624	4622
ENSMUSG00000123094	881
ENSMUSG00002075358	120
ENSMUSG00000123052	404
ENSMUSG00000086814	766
ENSMUSG00000128255	582
ENSMUSG000000309305	6754
ENSMUSG00000124189	553
ENSMUSG00000109555	2223
ENSMUSG00000109270	2628
ENSMUSG00000109550	488
ENSMUSG00000109137	880
ENSMUSG00000108870	443
ENSMUSG00000108849	1820
ENSMUSG00000136033	870
ENSMUSG00000108858	637
ENSMUSG00000140499	755
ENSMUSG000000309340	2360
ENSMUSG00000048528	3264
ENSMUSG00000087657	601
ENSMUSG000000309464	2416
ENSMUSG00000130415	435
ENSMUSG00000087348	1581
ENSMUSG000000309566	6911
ENSMUSG000000309607	1764
ENSMUSG00000110159	2526
ENSMUSG000000309650	8421
ENSMUSG00000097595	3525
ENSMUSG00000143628	541
ENSMUSG00000109842	485
ENSMUSG00000143546	337
ENSMUSG000000309676	5472
ENSMUSG00000085663	311
ENSMUSG000000309707	6220
ENSMUSG00000138909	1908
ENSMUSG00000138998	253
ENSMUSG00000110282	3738
ENSMUSG00000138954	1907
ENSMUSG00000109816	1033
ENSMUSG00000130746	1251
ENSMUSG00000122591	1373
ENSMUSG00000109619	768
ENSMUSG00000122556	510
ENSMUSG00000126361	932
ENSMUSG00000138225	1180
ENSMUSG00000030976	958
ENSMUSG00000110026	4933
ENSMUSG00000101546	1224
ENSMUSG000000399907	6276
ENSMUSG000000309810	2665
ENSMUSG000000309794	3576
ENSMUSG00000030983	2038
ENSMUSG000000309864	4172
ENSMUSG00000081431	456
ENSMUSG00000109635	1843
ENSMUSG000000531114	2299
ENSMUSG00000136252	925
ENSMUSG000000545552	10573
ENSMUSG00002076598	123
ENSMUSG00000121220	1205
ENSMUSG00000108478	4489
ENSMUSG00000139145	426
ENSMUSG00000139181	596
ENSMUSG00000050066	3232
ENSMUSG000000309947	7982
ENSMUSG00000125201	1875
ENSMUSG00000125168	803
ENSMUSG00000108702	1323
ENSMUSG00000058325	9330
ENSMUSG00000136816	460
ENSMUSG00000073805	6448
ENSMUSG00000110167	3620
ENSMUSG00000109608	1994
ENSMUSG00000124714	1490
ENSMUSG00000077150	133
ENSMUSG00000100717	3286
ENSMUSG00000073804	1457
ENSMUSG00000109891	877
ENSMUSG00000123272	1277
ENSMUSG00000073803	3210
ENSMUSG00000048377	2657
ENSMUSG00000133193	2267
ENSMUSG00000109598	2883
ENSMUSG00000050866	3305
ENSMUSG00000132010	455
ENSMUSG000000418361	10201
ENSMUSG00000088141	121
ENSMUSG00000139999	557
ENSMUSG00000140031	846
ENSMUSG000000974711	6134
ENSMUSG00000031004	10061
ENSMUSG00000109910	674
ENSMUSG00000109831	5441
ENSMUSG00000134708	1798
ENSMUSG00000134741	546
ENSMUSG00000110078	1548
ENSMUSG00000109898	2605
ENSMUSG00000110004	1655
ENSMUSG00000110113	359
ENSMUSG00000122066	1233
ENSMUSG00000098031	986
ENSMUSG00000140857	1289
ENSMUSG00000110396	5053
ENSMUSG00000126464	1334
ENSMUSG00000137013	846
ENSMUSG00000136974	600
ENSMUSG00000110027	5771
ENSMUSG00000127332	549
ENSMUSG00000109792	3672
ENSMUSG00000109633	2179
ENSMUSG00000130878	491
ENSMUSG00000109981	1867
ENSMUSG00000133749	494
ENSMUSG00000140530	667
ENSMUSG00000140565	717
ENSMUSG00000131899	1277
ENSMUSG00000130038	1258
ENSMUSG00000130081	509
ENSMUSG00002075912	308
ENSMUSG00000126701	475
ENSMUSG00000124490	1074
ENSMUSG00000126725	526
ENSMUSG00000109894	865
ENSMUSG00000110101	7249
ENSMUSG00000110126	1607
ENSMUSG00000127108	596
ENSMUSG00000122000	613
ENSMUSG00000054612	2894
ENSMUSG00000109721	2552
ENSMUSG00000143545	362
ENSMUSG00000143624	353
ENSMUSG00000143508	478
ENSMUSG00000143708	1680
ENSMUSG00000143581	1322
ENSMUSG00000143669	2011
ENSMUSG00000110174	280
ENSMUSG000000104766	9227
ENSMUSG00000109847	2414
ENSMUSG00000109722	3811
ENSMUSG00000129941	683
ENSMUSG00000120683	523
ENSMUSG00000109677	689
ENSMUSG00000109843	2425
ENSMUSG000000401395	5752
ENSMUSG00000031068	5016
ENSMUSG00000109973	1600
ENSMUSG00000122213	1795
ENSMUSG00000122176	703
ENSMUSG00000110145	1247
ENSMUSG00000110090	1468
ENSMUSG00000131246	742
ENSMUSG00000128638	1663
ENSMUSG00000128601	472
ENSMUSG00000109834	598
ENSMUSG00000136548	2075
ENSMUSG00000119131	107
ENSMUSG00000136591	727
ENSMUSG00000091002	3856
ENSMUSG00000130473	572
ENSMUSG00000110354	1215
ENSMUSG00000124257	1238
ENSMUSG00000110037	2202
ENSMUSG00000138476	1036
ENSMUSG00000109802	1355
ENSMUSG00000133647	1736
ENSMUSG00000110241	280
ENSMUSG00000041775	1883
ENSMUSG000000417694	5903
ENSMUSG00000078566	2265
ENSMUSG00000109881	519
ENSMUSG00000110237	542
ENSMUSG00000122815	1069
ENSMUSG00000098199	927
ENSMUSG00000110319	493
ENSMUSG000000568565	6259
ENSMUSG00000128148	1189
ENSMUSG00000109855	959
ENSMUSG00000141308	332
ENSMUSG000000254786	5983
ENSMUSG000000159813	2302
ENSMUSG00002076353	101
ENSMUSG00000110303	917
ENSMUSG000000159805	3637
ENSMUSG00000134126	1110
ENSMUSG00000134163	651
ENSMUSG000000602604	5963
ENSMUSG00000110115	4612
ENSMUSG00000141445	610
ENSMUSG00000132870	479
ENSMUSG00000133871	1084
ENSMUSG000000254775	5649
ENSMUSG00000138841	4450
ENSMUSG000000413098	1907
ENSMUSG00000132509	2456
ENSMUSG000000495719	9224
ENSMUSG00000083626	468
ENSMUSG00000128762	1639
ENSMUSG00000127786	563
ENSMUSG00000056777	483
ENSMUSG00000109905	466
ENSMUSG00000098619	109
ENSMUSG000000254758	5386
ENSMUSG00000109710	875
ENSMUSG000000661298	10708
ENSMUSG00000139151	451
ENSMUSG000000477510	1227
ENSMUSG000000867421	6774
ENSMUSG00000085354	1087
ENSMUSG00000105165	57
ENSMUSG00000065502	72
ENSMUSG00000134125	440
ENSMUSG000000737952	1990
ENSMUSG000000254737	4638
ENSMUSG00000099092	66
ENSMUSG000000254740	3980
ENSMUSG000000254702	2170
ENSMUSG000000254691	2356
ENSMUSG000000254686	2401
ENSMUSG00000025467	620
ENSMUSG000000254660	3272
ENSMUSG000000254654	8286
ENSMUSG000000254646	4907
ENSMUSG000000390186	4006
ENSMUSG00000045733	3374
ENSMUSG00000051180	4766
ENSMUSG00000051051	4311
ENSMUSG00000050366	5059
ENSMUSG000000254612	3851
ENSMUSG000000546724	5532
ENSMUSG00000109875	243
ENSMUSG00000061489	5137
ENSMUSG00000062782	3417
ENSMUSG00000110059	728
ENSMUSG00000060112	3336
ENSMUSG00000110257	928
ENSMUSG00000060974	1971
ENSMUSG00000109690	580
ENSMUSG00000062712	3874
ENSMUSG00000063823	4232
ENSMUSG00000056883	2881
ENSMUSG00000110169	870
ENSMUSG00000063230	5214
ENSMUSG000000525081	4284
ENSMUSG00000110092	2846
ENSMUSG00000095901	1920
ENSMUSG00000093942	7815
ENSMUSG00000096069	1358
ENSMUSG00000094819	1384
ENSMUSG00000131726	1629
ENSMUSG00000059136	11486
ENSMUSG00000109892	612
ENSMUSG00000066122	6157
ENSMUSG00000057997	1646
ENSMUSG00000126104	453
ENSMUSG00000121423	4039
ENSMUSG00000110199	831
ENSMUSG000000254790	2158
ENSMUSG00000025480	1460
ENSMUSG00000107816	487
ENSMUSG00000124026	452
ENSMUSG00000124107	466
ENSMUSG000000603144	4715
ENSMUSG00000110136	988
ENSMUSG000000254813	1427
ENSMUSG00000099590	2110
ENSMUSG00000038801	455
ENSMUSG000000254822	2064
ENSMUSG000000254840	3953
ENSMUSG00000124064	542
ENSMUSG000000254854	7065
ENSMUSG000000254868	5973
ENSMUSG000000254876	3377
ENSMUSG00000083396	1194
ENSMUSG000000254880	360
ENSMUSG00000109628	2008
ENSMUSG00000123990	1176
ENSMUSG000000387456	5081
ENSMUSG000000620314	3346
ENSMUSG00000025489	765
ENSMUSG00000110104	495
ENSMUSG00000141572	934
ENSMUSG000000605910	655
ENSMUSG000000254915	1094
ENSMUSG00000120542	2300
ENSMUSG00000110355	934
ENSMUSG00000121233	2511
ENSMUSG00000025492	678
ENSMUSG00000059108	905
ENSMUSG00000141681	443
ENSMUSG00000121817	1075
ENSMUSG00000109703	420
ENSMUSG00000120649	1755
ENSMUSG00000055629	3852
ENSMUSG000000540653	3616
ENSMUSG00000127038	504
ENSMUSG00000025494	3043
ENSMUSG00000128689	1317
ENSMUSG00000054662	4410
ENSMUSG00002076275	109
ENSMUSG00000134629	613
ENSMUSG000000254956	5631
ENSMUSG00000134590	484
ENSMUSG00000142911	788
ENSMUSG000000386506	2594
ENSMUSG00000136971	573
ENSMUSG00000120837	724
ENSMUSG00000141850	1869
ENSMUSG00000110275	580
ENSMUSG00000077547	96
ENSMUSG00000124939	505
ENSMUSG000000254999	3733
ENSMUSG000000386376	6068
ENSMUSG000000255003	2128
ENSMUSG00000132691	853
ENSMUSG000000386183	2154
ENSMUSG00000129449	1385
ENSMUSG00000065551	110
ENSMUSG00000124881	801
ENSMUSG00000124838	992
ENSMUSG000000386118	9493
ENSMUSG000000254986	3776
ENSMUSG000000254976	2739
ENSMUSG000000385804	645
ENSMUSG00000025496	3381
ENSMUSG000000588860	4389
ENSMUSG000000255057	3178
ENSMUSG00000140018	857
ENSMUSG000000255045	5377
ENSMUSG00000086844	4789
ENSMUSG00000077716	130
ENSMUSG00000025503	2171
ENSMUSG00000091083	558
ENSMUSG000000510076	3633
ENSMUSG000000602404	1775
ENSMUSG000000190829	5992
ENSMUSG00000121991	639
ENSMUSG000000255074	4528
ENSMUSG00000128714	768
ENSMUSG000000255084	2072
ENSMUSG00000064666	137
ENSMUSG00000128670	1586
ENSMUSG000000255096	3020
ENSMUSG000000482003	2764
ENSMUSG00000073787	3871
ENSMUSG000000255105	2741
ENSMUSG00000038489	1650
ENSMUSG000000255116	2601
ENSMUSG000000255126	10855
ENSMUSG00000127933	1760
ENSMUSG00000110400	2201
ENSMUSG00000120729	1414
ENSMUSG00000142186	572
ENSMUSG000000029572	5663
ENSMUSG00000138456	360
ENSMUSG00000097170	2806
ENSMUSG00000098759	91
ENSMUSG00000118661	15593
ENSMUSG00000134648	1075
ENSMUSG000000255157	13916
ENSMUSG000000379748	10752
ENSMUSG00000066108	14964
ENSMUSG000000251395	5059
ENSMUSG00000122444	3803
ENSMUSG00000092536	4333
ENSMUSG000000530467	6178
ENSMUSG00000092652	63
ENSMUSG00000025147	6248
ENSMUSG00000109638	1911
ENSMUSG00000142594	1121
ENSMUSG00000077409	107
ENSMUSG000000378872	4870
ENSMUSG00000109958	3200
ENSMUSG00000109592	758
ENSMUSG00000109859	660
ENSMUSG00000110091	699
ENSMUSG00000110061	1267
ENSMUSG00000088784	94
ENSMUSG00000109655	660
ENSMUSG00000090471	1044
ENSMUSG00000054759	1471
ENSMUSG00000066101	963
ENSMUSG000000462481	1652
ENSMUSG00000073786	732
ENSMUSG00000109581	1246
ENSMUSG00000073785	1177
ENSMUSG00000110324	735
ENSMUSG00000138792	1132
ENSMUSG00000110254	717
ENSMUSG00000090455	519
ENSMUSG00000056885	600
ENSMUSG00000089731	672
ENSMUSG00000109936	3408
ENSMUSG00000066100	742
ENSMUSG00000045236	1046
ENSMUSG00000083812	453
